predictor,2.5 %,97.5 %
.sig01,0.01629561605933788,0.020187567381551835
.sig02,0.0014947925877570824,0.0028181512601236874
.sigma,0.01756521749391824,0.01815691028410972
(Intercept),0.01932521072077847,0.0249158718946938
taraban_c,-0.010604524456132365,-0.0057595010655868495
freq_taraban,-0.014979456065229277,-0.004086818873103969
taraban_c:freq_taraban,-0.0017532589577089629,0.007936787824668185
