cycle, word, train_test, phonlength, binary_acc, mse, loss
9, ink, train, 4, 1.0, 3.318755989312194e-05, 0.0014485768042504787
9, cab, train, 4, 1.0, 3.184775050613098e-05, 0.001128343865275383
9, dice, train, 4, 1.0, 5.435031926026568e-05, 0.0013237397652119398
9, dumb, train, 4, 0.9772727489471436, 0.022165320813655853, 0.10296908020973206
9, hone, train, 4, 0.9924242496490479, 0.002678382210433483, 0.009791044518351555
9, dirt, train, 4, 1.0, 0.000370457477401942, 0.00427537877112627
9, brew, train, 4, 0.9772727489471436, 0.01877583935856819, 0.05370965600013733
9, mad, train, 4, 1.0, 0.0002685606013983488, 0.0033608763478696346
9, tomb, train, 4, 0.9772727489471436, 0.015600873157382011, 0.046201691031455994
9, hedge, train, 4, 1.0, 0.00010073898010887206, 0.0017737220041453838
9, pry, train, 4, 1.0, 0.0003543167549651116, 0.00502671767026186
9, shack, train, 4, 0.9848484992980957, 0.0107268076390028, 0.03022567369043827
9, sop, train, 4, 1.0, 2.8890575777040794e-05, 0.0011443814728409052
9, nine, train, 4, 1.0, 3.269614694545453e-07, 0.00016937885084189475
9, lit, train, 4, 1.0, 0.0006218766211532056, 0.004197486210614443
9, dodge, train, 4, 0.9772727489471436, 0.010355175472795963, 0.029627865180373192
9, pall, train, 4, 1.0, 0.003888642881065607, 0.015577811747789383
9, core, train, 4, 0.9924242496490479, 0.00436397222802043, 0.015471966937184334
9, meal, train, 4, 1.0, 3.0863091069477377e-06, 0.0003456524864304811
9, loath, train, 4, 1.0, 0.0012105267960578203, 0.007459798827767372
9, name, train, 4, 1.0, 3.48530120390933e-05, 0.0008909080643206835
9, flea, train, 4, 0.9848484992980957, 0.006146901752799749, 0.017444146797060966
9, sun, train, 4, 1.0, 1.0115352779394016e-05, 0.0008302568458020687
9, side, train, 4, 1.0, 0.00010076657054014504, 0.0024110260419547558
9, folk, train, 4, 0.9848484992980957, 0.014207713305950165, 0.0533314011991024
9, aft, train, 4, 1.0, 8.028082811506465e-05, 0.002080000238493085
9, zen, train, 4, 0.9924242496490479, 0.0026256139390170574, 0.009679930284619331
9, sag, train, 4, 1.0, 0.0009817065438255668, 0.004794834181666374
9, reap, train, 4, 0.9696969985961914, 0.019143613055348396, 0.04911045357584953
9, lace, train, 4, 1.0, 1.0347412171540782e-05, 0.0006693494506180286
9, whore, train, 4, 1.0, 0.002376867923885584, 0.011863049119710922
9, flew, train, 4, 1.0, 0.0018703286768868566, 0.008153795264661312
9, lean, train, 4, 0.9924242496490479, 0.0040015410631895065, 0.013474049046635628
9, nut, train, 4, 1.0, 0.0012372558703646064, 0.005666439421474934
9, flay, train, 4, 1.0, 0.0008778722258284688, 0.005297361873090267
9, seep, train, 4, 1.0, 0.00011690615065163001, 0.0019502072827890515
9, taught, train, 4, 0.9772727489471436, 0.013767659664154053, 0.05509932339191437
9, rail, train, 4, 1.0, 1.4285911674960516e-05, 0.000660317949950695
9, jig, train, 4, 1.0, 4.474225931971887e-07, 0.00024127642973326147
9, nape, train, 4, 1.0, 3.682703436425072e-06, 0.0004728565691038966
9, sheik, train, 4, 1.0, 2.1208796169958077e-05, 0.0010782650206238031
9, neck, train, 4, 0.9924242496490479, 0.007336695212870836, 0.025611601769924164
9, beak, train, 4, 1.0, 6.777660018997267e-06, 0.0005009471788071096
9, hooch, train, 4, 1.0, 6.91909808665514e-05, 0.001763859298080206
9, coupe, train, 4, 0.9924242496490479, 0.006475720554590225, 0.022192997857928276
9, jock, train, 4, 0.9924242496490479, 0.0026336750015616417, 0.007933669723570347
9, mill, train, 4, 1.0, 0.0001730230578687042, 0.002694783266633749
9, cause, train, 4, 1.0, 0.0004636193043552339, 0.004688061773777008
9, sky, train, 4, 0.9924242496490479, 0.0032107254955917597, 0.011911841109395027
9, nil, train, 4, 1.0, 2.181987110816408e-05, 0.00095719238743186
9, noon, train, 4, 0.9924242496490479, 0.004771537613123655, 0.01449353713542223
9, bathe, train, 4, 1.0, 9.709131700219586e-05, 0.0023743589408695698
9, mice, train, 4, 1.0, 4.4408527173800394e-05, 0.0008448639418929815
9, path, train, 4, 1.0, 0.0022881324402987957, 0.009453647769987583
9, sloe, train, 4, 0.9924242496490479, 0.0035790931433439255, 0.011275739409029484
9, sight, train, 4, 0.9924242496490479, 0.009620178490877151, 0.0294103492051363
9, king, train, 4, 1.0, 0.000775858061388135, 0.0054308040998876095
9, laid, train, 4, 1.0, 0.0010387469083070755, 0.0058331675827503204
9, sole, train, 4, 1.0, 0.005235659424215555, 0.018668105825781822
9, loin, train, 4, 1.0, 0.0006788826431147754, 0.0050924126990139484
9, berth, train, 4, 0.9924242496490479, 0.004698212258517742, 0.015552379190921783
9, choke, train, 4, 0.9924242496490479, 0.004784516990184784, 0.018515197560191154
9, stay, train, 4, 0.9924242496490479, 0.0061335391364991665, 0.019405048340559006
9, nail, train, 4, 1.0, 5.036150923842797e-06, 0.00048805505502969027
9, judge, train, 4, 1.0, 2.6196059479843825e-05, 0.001448632450774312
9, sear, train, 4, 0.9924242496490479, 0.0031633751932531595, 0.010681193321943283
