cycle, word, train_test, phonlength, binary_acc, mse, loss
9, ink, train, 4, 1.0, 0.00039773067692294717, 0.0029465770348906517
9, cab, train, 4, 1.0, 3.501175160636194e-05, 0.0008863115217536688
9, dice, train, 4, 1.0, 0.0004085008695255965, 0.003605738515034318
9, dumb, train, 4, 0.9772727489471436, 0.022314831614494324, 0.10613957047462463
9, hone, train, 4, 0.9924242496490479, 0.005021749529987574, 0.01342506892979145
9, dirt, train, 4, 0.9848484992980957, 0.013343681581318378, 0.04329301789402962
9, brew, train, 4, 0.9924242496490479, 0.004156218841671944, 0.012673748657107353
9, mad, train, 4, 1.0, 9.295705967815593e-05, 0.0012451796792447567
9, tomb, train, 4, 1.0, 0.00026428434648551047, 0.0031695899087935686
9, hedge, train, 4, 1.0, 0.003876565955579281, 0.012512661516666412
9, pry, train, 4, 1.0, 0.0005420813686214387, 0.004666733555495739
9, shack, train, 4, 1.0, 0.002896111225709319, 0.010168271139264107
9, sop, train, 4, 1.0, 0.0006779948016628623, 0.003639455419033766
9, nine, train, 4, 1.0, 0.00018981608445756137, 0.0014412114396691322
9, lit, train, 4, 0.9772727489471436, 0.02256855182349682, 0.13731245696544647
9, dodge, train, 4, 0.9924242496490479, 0.0027898980770260096, 0.00929337926208973
9, pall, train, 4, 0.9848484992980957, 0.012011850252747536, 0.041927844285964966
9, core, train, 4, 0.9848484992980957, 0.010756460949778557, 0.03494320064783096
9, meal, train, 4, 1.0, 1.4419328181247693e-05, 0.0004438901087269187
9, loath, train, 4, 0.9848484992980957, 0.007440928369760513, 0.021977752447128296
9, name, train, 4, 1.0, 2.365786940572434e-06, 0.00028274839860387146
9, flea, train, 4, 0.9924242496490479, 0.005213234573602676, 0.014298567548394203
9, sun, train, 4, 1.0, 5.751433491241187e-05, 0.0013105581747367978
9, side, train, 4, 0.9924242496490479, 0.002712327055633068, 0.00881659984588623
9, folk, train, 4, 0.9621212482452393, 0.030898286029696465, 0.10630923509597778
9, aft, train, 4, 1.0, 8.154955139616504e-05, 0.0017755691660568118
9, zen, train, 4, 0.9696969985961914, 0.02277751825749874, 0.06435000151395798
9, sag, train, 4, 1.0, 0.0002724354271776974, 0.0020622676238417625
9, reap, train, 4, 0.9772727489471436, 0.020052313804626465, 0.06564127653837204
9, lace, train, 4, 1.0, 5.288479951559566e-05, 0.0017512289341539145
9, whore, train, 4, 0.9924242496490479, 0.006222031079232693, 0.018812354654073715
9, flew, train, 4, 0.9924242496490479, 0.003721405053511262, 0.010407241061329842
9, lean, train, 4, 0.9696969985961914, 0.018756065517663956, 0.049647655338048935
9, nut, train, 4, 0.9924242496490479, 0.0025413527619093657, 0.007544543128460646
9, flay, train, 4, 0.9848484992980957, 0.013439569622278214, 0.04360368847846985
9, seep, train, 4, 0.9924242496490479, 0.002882374217733741, 0.009832029230892658
9, taught, train, 4, 0.9848484992980957, 0.013439508154988289, 0.04577641189098358
9, rail, train, 4, 1.0, 5.43571013622568e-06, 0.00034694798523560166
9, jig, train, 4, 1.0, 1.301438487644191e-06, 0.00021419144468382
9, nape, train, 4, 1.0, 9.659247007220984e-05, 0.001213772688060999
9, sheik, train, 4, 1.0, 1.8662374714040197e-05, 0.0006145450752228498
9, neck, train, 4, 0.9924242496490479, 0.0019999570213258266, 0.005879899952560663
9, beak, train, 4, 1.0, 4.086677108716685e-06, 0.00032647562329657376
9, hooch, train, 4, 1.0, 0.0011060547549277544, 0.00465006846934557
9, coupe, train, 4, 1.0, 0.0016251119086518884, 0.0078010885044932365
9, jock, train, 4, 1.0, 0.0003066991630475968, 0.002949330024421215
9, mill, train, 4, 0.9848484992980957, 0.011153342202305794, 0.04197840392589569
9, cause, train, 4, 1.0, 0.0002722415083553642, 0.00305428309366107
9, sky, train, 4, 0.9772727489471436, 0.017544010654091835, 0.07152578234672546
9, nil, train, 4, 1.0, 6.500958988908678e-06, 0.0004918865743093193
9, noon, train, 4, 1.0, 1.1834705219371244e-05, 0.0006752129411324859
9, bathe, train, 4, 1.0, 9.869719360722229e-05, 0.0024662306532263756
9, mice, train, 4, 1.0, 0.00023065337154548615, 0.0016209736932069063
9, path, train, 4, 0.9924242496490479, 0.003131408244371414, 0.009068446233868599
9, sloe, train, 4, 0.9924242496490479, 0.0039537204429507256, 0.011285735294222832
9, sight, train, 4, 0.9848484992980957, 0.010663439519703388, 0.043008506298065186
9, king, train, 4, 0.9772727489471436, 0.02053713984787464, 0.10690048336982727
9, laid, train, 4, 0.9772727489471436, 0.01618144102394581, 0.04553423821926117
9, sole, train, 4, 1.0, 2.0170477000647224e-05, 0.000870254123583436
9, loin, train, 4, 1.0, 0.0016802032478153706, 0.0072740307077765465
9, berth, train, 4, 1.0, 0.003192869946360588, 0.012486743740737438
9, choke, train, 4, 0.9242424368858337, 0.04759571701288223, 0.16499504446983337
9, stay, train, 4, 0.9848484992980957, 0.008960222825407982, 0.02652839571237564
9, nail, train, 4, 1.0, 1.922252067743102e-06, 0.000282961264019832
9, judge, train, 4, 1.0, 8.260358299594373e-05, 0.0019381118472665548
9, sear, train, 4, 1.0, 0.00029278569854795933, 0.0032224704045802355
9, town, train, 4, 1.0, 0.00012462698214221746, 0.0022936947643756866
9, gouge, train, 4, 1.0, 0.002063971711322665, 0.008699500933289528
9, yore, train, 4, 1.0, 0.00039190566167235374, 0.002854275982826948
9, gas, train, 4, 1.0, 0.00033252398134209216, 0.002778040012344718
9, sit, train, 4, 0.9772727489471436, 0.020168425515294075, 0.06800775974988937
9, tack, train, 4, 0.9924242496490479, 0.004119697958230972, 0.012368287891149521
9, nor, train, 4, 0.9848484992980957, 0.010492351837456226, 0.033821750432252884
9, leaf, train, 4, 0.9621212482452393, 0.02600589022040367, 0.07443206012248993
9, tore, train, 4, 1.0, 0.0005921564879827201, 0.003979023080319166
9, fought, train, 4, 0.9772727489471436, 0.02181999199092388, 0.09202492982149124
9, den, train, 4, 0.9772727489471436, 0.017267487943172455, 0.05295027047395706
9, like, train, 4, 1.0, 6.081896799514652e-07, 0.00021142316109035164
9, reach, train, 4, 1.0, 1.0605621355352923e-05, 0.0006026788614690304
9, crew, train, 4, 1.0, 0.0004942382802255452, 0.0037985031958669424
9, moss, train, 4, 0.9772727489471436, 0.018239134922623634, 0.051896266639232635
9, young, train, 4, 0.9772727489471436, 0.013863694854080677, 0.061464227735996246
9, chip, train, 4, 0.9924242496490479, 0.0034212993923574686, 0.012552881613373756
9, curl, train, 4, 1.0, 0.0008665628847666085, 0.006110125221312046
9, bug, train, 4, 1.0, 3.0257242542575113e-06, 0.0002882115077227354
9, mass, train, 4, 0.9848484992980957, 0.01006317138671875, 0.029934315010905266
