word,freq,freq_scaled
pro,42952,0.6128974523310192
drop,47324,0.6184666047143464
robe,1643,0.4253967484746248
scarce,1892,0.43350395282093107
booze,964,0.39476360204724986
feed,20086,0.5692298494803784
budge,511,0.3582970473784523
stance,55,0.2302326100726791
fade,55,0.2302326100726791
hick,433,0.3487810290732333
dim,4291,0.4805512282532514
square,19006,0.5660545274631192
drawl,118,0.2740893063177154
mend,359,0.3380134884696658
weave,1127,0.4037390672508157
skunk,887,0.38998086627908213
mill,4855,0.4876460370846273
hunk,938,0.3931927645175482
dump,10074,0.5295836542344854
smart,17784,0.5622364688664121
creed,2425,0.4477635745838626
hind,12919,0.5438745415311922
knead,465,0.3528773969340833
shear,907,0.39126191878297745
wear,260269,0.716406328017935
crag,137,0.28266680051349247
bought,57149,0.6293047540560637
mand,55,0.2302326100726791
warp,50147,0.6217954860379774
pare,731,0.37886767896703394
flame,34639,0.6005391775328969
flick,2254,0.44356233054544913
dost,2,0.03982326329463344
buss,2,0.03982326329463344
thrive,1412,0.4166916861065926
strip,16098,0.5565139299251528
gel,2478,0.4490057195186397
rag,3829,0.47400642463047815
touch,55,0.2302326100726791
bloom,3775,0.4731904055150772
beam,55,0.2302326100726791
maze,6474,0.5041801012626234
rung,565,0.364068536410686
mig,2,0.03982326329463344
heap,4317,0.4808982956275042
wreck,2163,0.4411946842146469
smile,12278,0.5409507642506167
thus,68928,0.6400714472158057
mine,89232,0.6549044587585499
hearse,162,0.2922967792079904
home,260269,0.716406328017935
limb,2129,0.44028441539159097
stop,260269,0.716406328017935
hark,55,0.2302326100726791
perch,771,0.3819284732388682
plug,15794,0.5554185964461141
huge,38163,0.6061055659558532
dwarf,4770,0.48663125951800473
cope,3791,0.47343339958374864
shaft,6381,0.5033487973504788
champ,2538,0.4503802545634453
reel,2754,0.45507288814213315
crash,19108,0.5663620366243638
tart,577,0.36527599572772773
preach,2492,0.4493293982590868
read,289584,0.7225382506692158
pet,14819,0.551757703627743
vamp,695,0.3759662185919545
hoot,965,0.39482316952222535
birth,23369,0.5779274776125538
lax,1251,0.409736222674727
bear,23531,0.5783243814325943
smooth,13506,0.5464274540619826
thought,174956,0.6935871463781527
flood,55,0.2302326100726791
soon,260269,0.716406328017935
tross,55,0.2302326100726791
fix,35997,0.6027485481166914
steam,5231,0.49193163645509813
bead,1826,0.4314639932816053
cox,2,0.03982326329463344
girl,40342,0.6092957288336771
net,117271,0.6706033152759922
shill,265,0.32057123826669276
trail,11057,0.5349328491093479
drape,199,0.3041153129461899
gate,16640,0.5584164454324254
blade,9594,0.5267788105473609
fight,40283,0.6092116428244087
toot,258,0.31903321230586384
bog,6277,0.5024046943010599
vouch,2,0.03982326329463344
grip,7902,0.5156316980013986
link,39056,0.6074344528772249
birch,1375,0.4151661178204911
cone,55,0.2302326100726791
grim,1848,0.4321520592835977
slave,260269,0.716406328017935
slap,3100,0.461872298418917
angst,2002,0.4367507389174434
groat,95,0.26163308969828747
meet,48217,0.6195406329614206
skid,785,0.38296235659151345
swirl,635,0.37077898423840683
brave,5526,0.49508359964372234
plate,10421,0.5315293029648092
grow,260269,0.716406328017935
vast,13768,0.5475312967731649
chop,2333,0.4455414986172027
growl,618,0.3692199132866953
blast,18945,0.5658698353437759
trough,992,0.3964085805550052
mold,3750,0.4728086577685969
four,260269,0.716406328017935
spun,1575,0.4229682999270757
buck,6800,0.5070026698604886
buff,1702,0.42742369510083494
source,186067,0.6971246495061861
rat,7401,0.5118684940029263
dock,2545,0.45053849576962696
chest,13014,0.5442954756876341
lung,13502,0.546410436045132
worst,23948,0.5793336041985259
stork,248,0.3167620539657384
quote,34047,0.5995487889725201
rig,3195,0.46360651056603314
churn,341,0.3350581202806111
ten,39039,0.6074094398026011
zounds,2,0.03982326329463344
swear,55,0.2302326100726791
runt,266,0.3207876333416
lare,260269,0.716406328017935
poach,48,0.222411432156873
stove,55,0.2302326100726791
vice,15889,0.5557631367157634
hue,1352,0.4141969602868041
hedge,797,0.3838339711512935
card,222824,0.7074819803190221
drove,260269,0.716406328017935
stiff,6212,0.5018066532553511
grid,5379,0.4935345713437421
bove,260269,0.716406328017935
crap,21330,0.5726822745898554
burst,6355,0.5031142220503412
pail,498,0.3568165160611715
drunk,7267,0.5108187404357949
warmth,2501,0.4495365186196773
fluff,1424,0.4171778906257686
leg,17840,0.5624170977020457
fog,4789,0.4868596526767954
trap,9426,0.5257638446655878
dawn,8285,0.5183509837837658
pawn,1544,0.4218262055322196
trim,4157,0.4787284715710949
frog,3128,0.4623888976236885
cape,5460,0.4943932788655492
clog,838,0.3867160014124296
stave,255,0.318361241786388
wept,408,0.3453642777963823
lamb,3446,0.46795149821052473
belt,10822,0.5336986123534975
match,35071,0.6012512687078219
sprig,55,0.2302326100726791
tout,2706,0.45406270256634285
tint,55,0.2302326100726791
cork,1396,0.41603694597829555
slump,494,0.35635318432046675
but,260269,0.716406328017935
cut,99106,0.6609341478975969
drab,344,0.3355613599167915
whole,120699,0.6722586660078097
stroke,6064,0.5004212785366791
whoosh,207,0.306379756762324
bread,9065,0.5235202553196323
waist,5278,0.4924455389679611
proof,28840,0.5900128489941141
dial,12972,0.5441097587070458
whiff,350,0.3365548052650306
bone,260269,0.716406328017935
inch,16321,0.557304341839994
give,260269,0.716406328017935
screech,385,0.3420306442952642
chief,19009,0.5660635953822963
smoke,16650,0.55845096199968
troll,11418,0.536778655878637
blink,2058,0.438335744940728
check,170583,0.692132869923417
hound,2577,0.45125638499395176
sieve,496,0.35658531726037185
valve,4631,0.48493217971196434
range,58186,0.6303379215165501
loan,9527,0.5263761794095012
scour,174,0.29640229852226335
rear,15897,0.5557920565298602
wag,352,0.3368821726719402
cat,38651,0.6068355723491315
these,591807,0.7636018042336974
draw,26594,0.5853547069331714
tripe,799,0.38397796326793693
dale,9907,0.5286232573467753
shall,260269,0.716406328017935
vale,3939,0.47563367312876753
wedge,2103,0.4395784644319707
spend,40766,0.6098964148197515
stain,55,0.2302326100726791
yawn,1335,0.4134699702994801
crib,1282,0.4111425602093307
jab,1144,0.4045992312841252
fool,13692,0.5472132759568211
heat,28374,0.5890769379144956
stunt,55,0.2302326100726791
prep,2178,0.441591733648858
breast,7547,0.512990835336084
gray,12667,0.5427427835428341
cheap,34328,0.6000210181371518
pace,7204,0.5103184915505787
frock,83,0.25387487378819884
class,260269,0.716406328017935
ground,48769,0.620194630477687
soak,2109,0.43974214780327664
wax,55,0.2302326100726791
wade,5234,0.4919645764413615
sly,1117,0.4032270066020852
waive,696,0.37604882511153026
slip,55,0.2302326100726791
pome,260269,0.716406328017935
duct,1103,0.4025023667772907
wink,1496,0.4200117550168161
spout,1087,0.4016628585148027
stitch,3068,0.46127615481380074
wad,55,0.2302326100726791
wet,16468,0.5578194915414386
team,108531,0.6661534992635465
nude,6498,0.5043926929000748
bland,1680,0.42667622025336416
fast,77005,0.6464376725087426
mourn,573,0.3648763222935526
stag,292,0.3261455397451341
carve,863,0.38840491857218234
spear,55,0.2302326100726791
draft,14143,0.5490752117671143
sane,3944,0.4757065550673337
cart,5927,0.4991083972985151
rift,1867,0.43273973798225396
splash,2084,0.4390570356486967
chaise,77,0.24956389042135815
clip,7283,0.5109450972140775
tame,1307,0.41225215098293067
chose,13610,0.5468681623554557
pan,10049,0.5294409000377308
nor,54813,0.6269069891431505
bag,16429,0.5576832687123701
sank,55,0.2302326100726791
cue,2812,0.45627029541420433
fire,62709,0.6346388515636617
brook,2793,0.45588078324789094
squash,1219,0.4082474831984322
zing,222,0.31039907527352867
just,1020541,0.7949082843304219
sung,3765,0.47303801066586487
stream,11582,0.5375979970006526
cram,1275,0.4108279956602941
knit,1114,0.4030724942064894
one,260269,0.716406328017935
stealth,7317,0.5112126861953222
seed,8217,0.5178774879436503
fly,29395,0.5911079733357549
peel,55,0.2302326100726791
squint,263,0.3201359875148159
choir,2133,0.4403922574213159
lore,3851,0.47433558233766165
gone,260269,0.716406328017935
bang,55,0.2302326100726791
gull,55,0.2302326100726791
drown,1417,0.41689477159365423
hash,3630,0.4709401085444248
mil,2,0.03982326329463344
east,49100,0.6205832511319653
art,62515,0.6344608368561987
nose,13921,0.548166232784537
yield,6184,0.5015471047201792
lust,5574,0.49558049203368654
peck,1069,0.4007035126251926
frown,806,0.38447911257792333
throat,260269,0.716406328017935
much,483900,0.7520364188477012
troup,2,0.03982326329463344
frail,431,0.3485150432996902
mile,9659,0.5271667446645232
curd,150,0.2878751500207848
zeal,702,0.376541985431103
cake,6252,0.502175414627036
dash,3426,0.46761708036023186
dense,55,0.2302326100726791
gasp,2666,0.45320709740936266
paid,260269,0.716406328017935
brass,12057,0.5399072118949259
sauce,5759,0.49745637957838856
dear,260269,0.716406328017935
mauve,290,0.32575067341783015
pig,6377,0.5033127711229511
shoot,23533,0.5783292643855521
blithe,199,0.3041153129461899
bill,116921,0.6704315886283312
ramp,2795,0.4559219091082491
rev,18431,0.5642895370978724
chime,1079,0.40123845898965066
marsh,5133,0.49084507825071183
lewd,1747,0.4289229840656257
jazz,13761,0.5475020788735
kid,20835,0.571333266896482
tenth,2577,0.45125638499395176
fuck,2,0.03982326329463344
scare,55,0.2302326100726791
nall,260269,0.716406328017935
curve,7960,0.5160518567039962
help,335485,0.7309913901967378
quaint,872,0.3890009762761027
mew,137,0.28266680051349247
cop,11147,0.535398601453056
kept,38550,0.6066852442813137
lathe,593,0.3668474529944573
tact,756,0.3807996977468697
peach,1814,0.43108518207761093
bong,1337,0.41355597753779844
wed,15100,0.552836932104344
disc,16846,0.5591233337526488
quirk,1137,0.4042466043364846
role,32943,0.5976549641826858
dumb,12451,0.5417546383083609
cage,8500,0.5198228971451279
blot,531,0.36050280097976045
bum,1700,0.4273561432712217
wreak,455,0.351628373297943
frost,6052,0.5003074729706444
cash,39510,0.6080984518753046
shrub,282,0.3241434966067669
share,57771,0.6299266824546056
chrome,2813,0.45629072308534113
down,260269,0.716406328017935
tin,11851,0.5389171186421406
those,415650,0.7433015951215574
lord,38011,0.6058762792987344
graft,522,0.3595206775006026
pork,55,0.2302326100726791
dark,260269,0.716406328017935
sprawl,873,0.38906682479272897
clung,480,0.3547014493254125
with,260269,0.716406328017935
ban,11742,0.5383862491110767
haze,939,0.3932539822372104
squat,1639,0.42525670495746704
dike,183,0.2992996935034194
bean,3577,0.4700950816010374
foist,2,0.03982326329463344
streak,2493,0.44935244854002476
mate,5181,0.4913798378947197
wool,55,0.2302326100726791
thine,889,0.3901102645870859
wane,175,0.29673154197039725
knack,632,0.3705069103701985
tile,1329,0.413211173355276
chant,5190,0.49147955355377
bood,55,0.2302326100726791
trout,1949,0.4352092646781346
splice,671,0.3739471707238532
through,305805,0.7256695579264734
starch,628,0.3701421293068743
taunt,805,0.38440778690213667
crept,654,0.37247282866517506
weld,55,0.2302326100726791
swap,13964,0.548343422916169
haul,1936,0.4348247655760798
crouch,1270,0.4106022475330403
lot,232890,0.7100204768865637
staff,41037,0.6102770798904608
beet,422,0.3473026292105003
soot,285,0.32475146867662674
nod,2135,0.4404461026215713
pall,162,0.2922967792079904
bug,32228,0.5963942679290297
deal,83768,0.6512740925335568
floor,35637,0.60217107957005
weak,17125,0.5600670621352106
drip,1350,0.4141119079774633
chill,3587,0.4702554748500096
grove,3902,0.47509145395174607
jest,2160,0.44111494398745754
yoke,998,0.39675503079759744
road,66724,0.6382043583541521
float,55,0.2302326100726791
shunt,247,0.3165299210258333
whim,1625,0.42476384682317003
flare,4588,0.48439622367166096
stanch,7,0.11179803422258511
lens,9345,0.5252680045220652
loft,751,0.3804184566368192
nymph,453,0.3513752767456044
fawn,390,0.3427719813483306
gall,1260,0.4101480726424365
whit,2,0.03982326329463344
wake,55,0.2302326100726791
seek,260269,0.716406328017935
jean,2,0.03982326329463344
chip,35546,0.6020241846688892
sprang,699,0.3762959344149149
juice,7655,0.5138071765327513
sine,1155,0.4051490232736034
spice,2563,0.4509434116353487
dell,6062,0.5004023265904518
shred,1448,0.4181381273143885
find,378727,0.7379568777272458
tend,31397,0.5948934109637272
loon,882,0.38965608969648213
beak,584,0.36596880303976753
bib,783,0.3828157931843084
rap,5297,0.4926519890558058
klan,2,0.03982326329463344
mash,1629,0.4249050953871667
slam,55,0.2302326100726791
sting,2921,0.45845522917014625
flog,278,0.3233227280126819
was,2096829,0.8362796797135733
beach,26668,0.5855143521491287
wrack,45,0.21870351183058453
lest,2930,0.45863197701769876
wipe,4283,0.48044401511373236
wrote,1028148,0.7953349431783665
debt,14194,0.5492820153956928
fin,3679,0.4717104548505524
stick,28281,0.5888883184643292
wan,2,0.03982326329463344
lute,351,0.3367187221364696
log,21914,0.5742341425697889
hen,1307,0.41225215098293067
pluck,534,0.36082647972020754
seat,17186,0.5602713479901807
joint,14744,0.5514661925443323
spree,535,0.3609339686654379
strafe,2,0.03982326329463344
took,87273,0.6536290874666872
pike,2434,0.44797640685862183
gash,262,0.3199171193473903
jag,2710,0.45414756642884396
wren,694,0.37588349312846503
scribe,797,0.3838339711512935
shrug,1720,0.42802811379069755
bide,246,0.31629684636756983
cap,13883,0.5480091900073043
pack,30420,0.593077208822755
few,264495,0.7173316997472758
sag,871,0.38893505220178154
heed,1059,0.40016353849566494
quill,432,0.3486481901135515
grease,2967,0.4593529478168759
teen,4198,0.4792923458288009
both,260269,0.716406328017935
peer,55,0.2302326100726791
stuck,21403,0.5728785659930261
nope,11116,0.535238601568982
herd,2305,0.44484779502555716
press,77899,0.6471008367311123
keen,3443,0.4679014594576442
jet,12300,0.5410536174100153
cod,11377,0.5365719817533176
swung,1272,0.4106926532550263
wasp,788,0.38318150304081805
dread,55,0.2302326100726791
dealt,8202,0.5177725129017154
desk,13626,0.5469356645802479
pun,4012,0.4766886785464916
tamp,32,0.1991163164731672
club,63266,0.635146911603662
test,124269,0.6739333427452965
swift,4026,0.4768888129968259
scalp,1317,0.41269005572842593
chalk,1664,0.42612642826388597
wheat,4110,0.4780751966603712
path,43724,0.613920913344436
bed,31347,0.5948018439029267
wield,651,0.3722086772827624
shoal,102,0.26571775120711544
bound,12727,0.5430142788474597
foes,55,0.2302326100726791
tune,12262,0.5408758461314862
loaf,1225,0.4085295761929823
dun,1104,0.4025544309625185
chore,583,0.36587034059155976
node,8030,0.5165548865231797
thumb,6588,0.5051829780493647
sheer,5299,0.492673677551521
butt,10346,0.5311143195229053
plunge,1427,0.41729880156018917
swan,1633,0.425045997541094
cloth,260269,0.716406328017935
fact,260269,0.716406328017935
ring,44169,0.6145026826627219
skip,8820,0.5219461068650216
warn,4213,0.4794972663568323
grope,172,0.29573809662215805
swell,1884,0.43326050828521356
write,260269,0.716406328017935
gap,6723,0.5063483897015558
load,40670,0.6097609594019086
bleak,725,0.37839416399710274
trump,802,0.3841932770407443
hawk,3599,0.4704473575481621
wealth,11936,0.5393277219856231
kind,131851,0.6773359245904645
moss,3717,0.47230083520234556
dome,55,0.2302326100726791
feint,1262,0.4102391953014546
heel,4379,0.4817175540165558
cull,347,0.3360602298338316
hush,519,0.3591895363852305
fuse,2294,0.4445729603770275
mean,151695,0.6853907777680494
faze,102,0.26571775120711544
wring,268,0.3212179935895966
bout,5610,0.4959503612797945
cream,9870,0.528408284703258
badge,2041,0.4378591879190593
site,148792,0.6842806416312227
straight,42468,0.612246376128019
tack,1605,0.4240523476437772
stone,260269,0.716406328017935
route,17657,0.5618247118652653
rush,27951,0.5882139817972434
aft,936,0.39307013304203064
dame,2949,0.4590033352301257
hood,55,0.2302326100726791
bun,888,0.3900456018627956
stud,3141,0.4626271773457072
paint,260269,0.716406328017935
hire,11831,0.5388200781250795
tang,2558,0.4508312209641442
wrist,4357,0.4814281847834362
pod,4310,0.4808050604682297
phone,141621,0.6814427661366442
sleeve,4253,0.4800401744786381
douse,93,0.2604106430601773
whoop,294,0.3265377107181429
starve,1496,0.4200117550168161
guest,14824,0.5517770852102454
nowl,55,0.2302326100726791
need,415852,0.7433295095962567
print,61835,0.6338324764207989
meld,631,0.3704159320068211
zip,16638,0.5584095396298487
snip,5537,0.4951978509819502
nail,4605,0.4846087112446557
shriek,360,0.33817330171448484
git,2,0.03982326329463344
swerve,214,0.30829047808616533
cache,28691,0.5897152532636096
bump,2684,0.45359369731312005
verse,6409,0.5036003503848853
dire,4071,0.4775274208070667
hunch,733,0.3790246539949255
crude,3353,0.46637966530964375
seep,209,0.30693219202315447
creep,1795,0.4304802423435718
caste,1618,0.4245158231439499
shark,3257,0.4647107215904975
cruise,7518,0.512769642642084
dram,7097,0.5094587521010593
pledge,2601,0.45178897582496397
sheep,7526,0.5128307464228687
sop,434,0.3489135615990566
size,107007,0.6653410247702042
poes,260269,0.716406328017935
brag,1167,0.40574285620336914
bring,56512,0.6286607718219198
clutch,2714,0.4542323051233609
lit,5378,0.4935238894018192
boad,55,0.2302326100726791
prose,2062,0.43844730385824027
crane,1826,0.4314639932816053
stub,789,0.38325436649315514
fine,111803,0.667859994513291
squirt,1373,0.41508248924027086
sway,1469,0.4189653677382318
self,29335,0.590990582882245
grab,10232,0.5304777475534111
slat,72,0.2457065478405788
lynch,3848,0.4742908080859081
duel,1683,0.42677872308959425
yam,579,0.36547479462665855
hat,11750,0.5384253792501458
bird,19072,0.5662536918211281
rib,1207,0.4076791076695913
stilt,427,0.3479793487476653
fry,4054,0.47728700248308076
scope,10776,0.5334538828487653
pure,21174,0.5722605410654107
jump,26857,0.5859200926051515
five,260269,0.716406328017935
thrice,808,0.3846214988328767
crypt,3858,0.47443992009399893
lounge,2376,0.4465907830176911
learn,71509,0.6421834609801572
teeth,10944,0.5343426735488606
max,2,0.03982326329463344
harm,55,0.2302326100726791
dour,108,0.2690016635242846
tan,8621,0.5206349884371316
thru,16482,0.5578683133678994
throne,5953,0.4993598747094735
son,260269,0.716406328017935
mad,55,0.2302326100726791
shown,260269,0.716406328017935
stale,1401,0.4162423549367025
gage,691,0.3756345996368237
gut,3728,0.4724706086151095
spoil,1773,0.42977173440822963
blend,3257,0.4647107215904975
pad,7196,0.5102546550723809
bet,29911,0.5921077509477531
mid,2,0.03982326329463344
wig,963,0.3947039727482104
brake,6156,0.5012863783270053
pap,1831,0.43162109708326507
niche,2474,0.4489129039500411
batch,10265,0.5306627448550221
wall,91871,0.6565789615172212
stamp,6823,0.5071966676903764
sword,16754,0.5588087103562085
vile,2726,0.45448577387771827
flask,811,0.38483441874723323
slit,2570,0.4511001114290684
some,1042742,0.796144721004321
slack,2950,0.4590228140655275
fruit,10730,0.5332081064183861
sleet,142,0.284726262030082
welch,2,0.03982326329463344
fold,4908,0.48826982682337206
him,260269,0.716406328017935
plant,260269,0.716406328017935
slate,1019,0.3979514144481674
neck,14843,0.5518506756517544
great,260269,0.716406328017935
well,552534,0.7596567716701325
grant,22316,0.5752785319631455
swath,132,0.28053076176637914
glimpse,1686,0.42688104337392685
prop,3336,0.466087633580288
bunt,188,0.30084838092306104
plan,63174,0.6350633041885438
brash,248,0.3167620539657384
strode,436,0.34917771298146927
mast,1616,0.4244447621275102
spread,22706,0.5762739191966856
less,158430,0.6878865818575312
gym,3551,0.4696759513931164
chord,4239,0.47985073965262515
shank,505,0.3576184628228825
boss,10004,0.5291830452089442
threat,18512,0.5645414758272205
torch,2427,0.44781093882765577
twinge,222,0.31039907527352867
barre,2,0.03982326329463344
climb,6146,0.5011929742673052
snail,10193,0.5302583435996973
script,33263,0.5982103533316847
disk,108082,0.6659153200671802
pot,13163,0.5449495279700112
came,260269,0.716406328017935
strict,8420,0.5192796039763642
trick,15660,0.5549290736474813
coat,10297,0.5308415690809933
firm,34532,0.6003614308725522
grape,55,0.2302326100726791
horn,9175,0.5242132254192916
jell,2,0.03982326329463344
patch,25240,0.5823524757646276
wife,38748,0.6069795774884997
laid,9981,0.5290508044737784
guess,98365,0.6605029682028419
gosh,3148,0.4627550736527041
vise,4637,0.48500656835999234
spruce,878,0.38939494004472014
flank,663,0.3732580731139339
pit,15284,0.5535327884058144
sock,1148,0.4047997649064491
flag,15313,0.5536416966261277
prim,220,0.309879136661946
haid,260269,0.716406328017935
bleep,130,0.2796536023699913
pink,13068,0.5445333759218307
shrewd,292,0.3261455397451341
munch,1221,0.40834166817766826
grown,10657,0.5328158987713212
catch,260269,0.716406328017935
barge,55,0.2302326100726791
rook,639,0.371139756692127
coax,2088,0.4391672040898695
peal,206,0.30610153430835607
braid,503,0.35739047512502525
trench,1929,0.43461665679936556
quite,155013,0.6866338878832902
staid,126,0.277858055473897
plod,137,0.28266680051349247
flex,2764,0.45528112622609057
north,77222,0.6465993468087876
fiche,2,0.03982326329463344
here,260269,0.716406328017935
christ,2,0.03982326329463344
court,57769,0.6299246934352366
theft,4877,0.48790579135740453
hooch,92,0.2597895253949124
knelt,1177,0.4062330709903049
pierce,4991,0.48923329711006863
spook,55,0.2302326100726791
rend,55,0.2302326100726791
sulk,156,0.290128490769058
bool,55,0.2302326100726791
suede,666,0.37351745425186794
