word,freq,freq_scaled
cocoons,2,0.03982326329463344
sneakers,869,0.3888029766850712
termites,2,0.03982326329463344
joyfully,177,0.2973844220014212
lullaby,262,0.3199171193473903
duckbill,16,0.15929305317853376
squishy,2,0.03982326329463344
grumpy,563,0.3638648027770966
scarves,2,0.03982326329463344
bedbug,4,0.07964652658926688
chanted,536,0.36104125688423
slithers,2,0.03982326329463344
splashed,473,0.35385742623166416
snowsuit,2,0.03982326329463344
huskies,2,0.03982326329463344
repaired,2167,0.44130083265032416
creeping,1067,0.40059592303482355
hastened,105,0.2673831670748304
pilots,5969,0.499514084698295
supposed,46166,0.6170432701663271
steeple,88,0.25723564608267335
steadies,2,0.03982326329463344
promise,14382,0.5500379845192489
clucking,56,0.23126782410648544
dieted,2,0.03982326329463344
history,87546,0.6538085260154638
julius,2,0.03982326329463344
crummies,2,0.03982326329463344
emblem,581,0.3656729080107839
pricing,8217,0.5178774879436503
sometime,13370,0.5458459947063379
careful,20981,0.5717344600501788
concern,19991,0.568957472378937
icebox,42,0.2147396764955578
placing,9531,0.5264002964523434
stomps,2,0.03982326329463344
cycled,298,0.32731411205332744
patience,5638,0.49623640011478126
revealed,8949,0.5227803175203282
bottoms,1522,0.4210016890079788
clipping,2,0.03982326329463344
genius,6439,0.5038686548472866
mounding,2,0.03982326329463344
comment,41763,0.6112846117628763
surgeons,876,0.3892639187234734
wildly,2632,0.4524696784402796
menus,5687,0.49673356673134017
noodles,2,0.03982326329463344
rebuilt,2512,0.4497886558961412
rascal,323,0.3319424447585242
spreads,1583,0.4232593851575555
battled,2,0.03982326329463344
wizened,2,0.03982326329463344
candied,124,0.27693879067110494
doctors,12426,0.5416391644895565
winters,1472,0.4190825785734461
massaged,2,0.03982326329463344
sandra,2,0.03982326329463344
scowling,118,0.2740893063177154
toppings,211,0.3074793659158669
babbled,254,0.31813549365913424
crushing,1408,0.4165286992612071
jeweling,2,0.03982326329463344
trusty,897,0.3906249629854366
stronger,9555,0.5265447864988674
psychics,2,0.03982326329463344
stripy,2,0.03982326329463344
brightly,891,0.39023937211213
mufflers,2,0.03982326329463344
chapels,51,0.22589448791248198
allergic,1967,0.43573743532353926
smelling,889,0.3901102645870859
sunrise,2061,0.4384194344303509
hustles,2,0.03982326329463344
snoring,317,0.33086517273832106
wintry,37,0.207457433000556
styling,670,0.37386148416886916
floating,11427,0.5368239240289504
juniors,648,0.37194330579725726
bravely,343,0.33539410266775527
roadwork,2,0.03982326329463344
harbored,136,0.2822458988180431
liberty,17137,0.560107306949979
pockets,3699,0.4720219374485102
unhappy,3797,0.47352425804939097
swooning,2,0.03982326329463344
playmate,534,0.36082647972020754
fateful,286,0.3249527046948583
natives,2199,0.4421430329732648
wrenches,343,0.33539410266775527
dragging,2811,0.456249860477312
quickly,42043,0.6116685186599501
bridges,4432,0.48240874376188
craning,2,0.03982326329463344
bullring,33,0.20088423517711226
mending,212,0.3077510109820536
mounded,20,0.17211328046317292
pirates,3398,0.4671456008429221
spirit,40806,0.6099527604570509
thinking,64228,0.6360139432455828
clinging,895,0.39049672002043234
stroppy,2,0.03982326329463344
vinegar,1946,0.435120762235267
clicking,3711,0.472208019633747
cradle,1233,0.40890355847017096
waddled,2,0.03982326329463344
fielders,111,0.27057581197889524
stoning,2,0.03982326329463344
plaster,739,0.3794930220056868
donald,2,0.03982326329463344
reasons,48086,0.6193843278692135
toppled,279,0.3235290220385165
drilling,1704,0.42749116759768807
tigerish,2,0.03982326329463344
stubbing,2,0.03982326329463344
lessmore,2,0.03982326329463344
tendered,101,0.26515170894897644
wiggled,450,0.350993528999124
yielded,920,0.3920795425634519
glitters,2,0.03982326329463344
blotched,2,0.03982326329463344
moonlit,186,0.3002339063548108
clifford,2,0.03982326329463344
songbird,206,0.30610153430835607
sunshine,2609,0.45196541458003836
returned,23696,0.5787258363041042
naptime,2,0.03982326329463344
sickens,2,0.03982326329463344
pinching,571,0.3646754380872591
indoors,1606,0.4240881326492737
averill,2,0.03982326329463344
ribbons,986,0.3960600284780669
include,144497,0.6825978132746849
invent,2567,0.4510330067014079
squawks,2,0.03982326329463344
parrots,702,0.376541985431103
honesty,5356,0.4932883828044413
engaged,7272,0.5108582567895552
crocus,112,0.27109108740111887
visioned,2,0.03982326329463344
elevate,641,0.3713192969146973
clumped,2,0.03982326329463344
wiggles,2,0.03982326329463344
tomorrow,14558,0.5507367973575437
normal,70984,0.641760101666645
glories,375,0.3405186406000574
swearing,925,0.39239094074836806
flossing,2,0.03982326329463344
flaking,2,0.03982326329463344
cigars,447,0.35060922773703324
ferrying,2,0.03982326329463344
tiptoes,2,0.03982326329463344
useless,13512,0.5464529716393361
baloney,2,0.03982326329463344
golfers,522,0.3595206775006026
clowning,91,0.259161619424037
noticed,37508,0.6051109302325043
twiddle,4723,0.4860623551012976
bathroom,6416,0.5036630669246447
addition,46940,0.6179985149529578
fuddles,2,0.03982326329463344
doodled,2,0.03982326329463344
compare,21934,0.5742865534696716
crosses,2241,0.4432300107232166
drenched,400,0.34422656092634585
figures,25418,0.5827562281766082
helpful,26427,0.584992787942044
cleverly,921,0.39214195737074964
explain,43652,0.6138262282066885
angelic,2817,0.4563723612155497
servants,2422,0.44769245492410975
consent,10058,0.5294923324199595
michigan,2,0.03982326329463344
jiggling,183,0.2992996935034194
scampers,2,0.03982326329463344
camillas,2,0.03982326329463344
pathetic,8152,0.5174212043320677
vacants,2,0.03982326329463344
bumbled,2,0.03982326329463344
kingdoms,1167,0.40574285620336914
potatoes,2574,0.45118946265153687
children,96104,0.6591669538276568
dragster,2,0.03982326329463344
clanking,70,0.2440880513911246
strikers,2,0.03982326329463344
manages,3442,0.46788477018389796
twisting,2094,0.43933206166200134
survival,9739,0.5276406339331021
rooftops,178,0.29770810074186826
chemical,15318,0.5536604530575134
familiar,26895,0.5860013252176481
liquids,702,0.376541985431103
complete,103019,0.6631589196358009
tangling,2,0.03982326329463344
solemnly,350,0.3365548052650306
blasting,1846,0.4320898472315338
tickling,2,0.03982326329463344
curdling,47,0.22120185433379416
muzzling,2,0.03982326329463344
splashes,218,0.3093544496868358
sunsets,2,0.03982326329463344
scuttled,86,0.2559148333275246
satisfy,5619,0.49604245773200345
created,55506,0.6276288109703271
politely,2379,0.44666327870487127
despairs,2,0.03982326329463344
drenches,2,0.03982326329463344
disgust,1916,0.43422815767632555
united,82142,0.6501479243256295
mumbles,2,0.03982326329463344
grasping,1142,0.4044987013818926
stations,14723,0.5513843036843826
babylon,2,0.03982326329463344
skillful,496,0.35658531726037185
ruffians,158,0.2908603837809316
hustling,117,0.27360034315813037
resents,2,0.03982326329463344
prancing,151,0.28825689776726515
museum,10049,0.5294409000377308
francine,2,0.03982326329463344
wainscot,2,0.03982326329463344
tweedled,2,0.03982326329463344
records,45967,0.6167950826580837
pupils,858,0.3880710836731976
goblins,2,0.03982326329463344
trumpet,7159,0.5099584852064403
imagined,3241,0.46442778928848266
clumping,2,0.03982326329463344
holidays,4024,0.47686026500892553
pacific,20326,0.5699122626241513
quarters,4462,0.48279632893632946
barnaby,2,0.03982326329463344
clomping,2,0.03982326329463344
comments,76993,0.6464287187055114
provides,44339,0.6147233856990632
nibbling,2,0.03982326329463344
desists,2,0.03982326329463344
nestling,62,0.2371155273764715
headland,250,0.3172235249163516
blitzen,2,0.03982326329463344
sizzling,253,0.3179088550044185
fictions,2,0.03982326329463344
themself,2,0.03982326329463344
cultural,19231,0.5667306806502752
squeezes,2,0.03982326329463344
leftover,2,0.03982326329463344
excited,8344,0.5187586728651794
majesty,1148,0.4047997649064491
muddling,87,0.2565790352276299
balanced,10051,0.5294523334356724
spitball,2,0.03982326329463344
waddling,2,0.03982326329463344
rascals,482,0.35494033875261644
fastest,10396,0.5313913079316923
hatberry,2,0.03982326329463344
enchants,2,0.03982326329463344
napkins,387,0.3423283279895697
cradles,78,0.2503052274744246
heritage,7191,0.5102147212246154
commands,25321,0.5825365576761027
meddling,623,0.36968287166981995
cannibal,460,0.3522562792688184
frisbees,2,0.03982326329463344
punishes,274,0.32249006380812595
limited,63818,0.6356460170544548
japanese,2,0.03982326329463344
exercise,19540,0.5676464836296523
troubled,1796,0.43051224057579257
cobwebs,148,0.2871039595898229
assorted,3370,0.46667022015052256
printing,22499,0.5757477465259592
uniting,495,0.3564693680293576
express,25310,0.5825115934810805
dungeons,2,0.03982326329463344
naptimes,2,0.03982326329463344
prickles,2,0.03982326329463344
visiting,8125,0.517230600697076
emblems,2,0.03982326329463344
struggle,9994,0.5291255866338307
declares,1928,0.4345868653418833
picketed,74,0.24728069629518945
pretend,7293,0.5110239293127069
basement,4684,0.48558597092102995
improved,15215,0.5532728289545751
mulligan,2,0.03982326329463344
delivers,1984,0.4362318438496387
velvety,125,0.27740026162171816
tomcats,2,0.03982326329463344
gardener,791,0.3833998167593651
nonsense,9845,0.5282625762192054
exciting,14497,0.5504955564391689
burials,2,0.03982326329463344
popcorn,951,0.3939835517166603
zillions,2,0.03982326329463344
plaidest,2,0.03982326329463344
starlas,2,0.03982326329463344
frankly,8454,0.5195111316136122
grappled,87,0.2565790352276299
bigshots,2,0.03982326329463344
notices,4384,0.48178311698665965
november,2,0.03982326329463344
uncombed,2,0.03982326329463344
directly,69935,0.6409047290609057
related,77165,0.6465569234034048
collects,2004,0.4368081056965154
blotches,2,0.03982326329463344
program,241497,0.7121054865134391
hubcaps,2,0.03982326329463344
magazine,60424,0.6325062830961361
lovingly,794,0.38361730405176336
fringing,2,0.03982326329463344
waltzing,2,0.03982326329463344
grinded,2,0.03982326329463344
dentist,1487,0.41966507248971546
happiest,643,0.3714982778210263
sardines,247,0.3165299210258333
suicides,845,0.38719392427680976
tractors,339,0.33472016151511913
bumpity,2,0.03982326329463344
railcars,2,0.03982326329463344
lumpety,2,0.03982326329463344
vacation,9493,0.5261707747709554
